07/2022,64024.98503
08/2022,59582.57533
09/2022,61539.46951
10/2022,61212.0008
11/2022,62036.55456
12/2022,65128.82132
01/2023,50216.20085
02/2023,57531.21962
03/2023,66016.13161
04/2023,62101.54828
05/2023,53205.76553
06/2023,61855.9803
07/2023,61902.79555
08/2023,55218.30497
09/2023,62221.12196
10/2023,61146.58041
11/2023,58923.11328
12/2023,66976.31194
01/2024,50123.30889
